﻿統一編號,經紀業名稱,緯度,經度,行政區,地址
94009139,言信不動產經紀有限公司,24.2665346,120.5416424,台中市清水區,?榔里港新三路39號1樓
89172737,意志力不動產股份有限公司,24.1712734,120.6946291,台中市北屯區,文心路4段939號1樓
94268212,聯勝開發興業有限公司,24.1064423,120.6014822,台中市烏日區,三和里高鐵路1段41號
93772311,新聚家行銷有限公司,24.3913783,120.6546836,台中市大甲區,幸福里黎明路218號
94004872,百富全球置地有限公司,24.1703069,120.6476072,台中市西屯區,西屯路2段248之5號1樓
91099516,中孚地產股份有限公司,24.1815237,120.6861019,台中市北屯區,崇德二路1段146號1樓
94036614,鴻祁廣告股份有限公司,24.1552155,120.658189,台中市西區,忠誠里忠明南路58之5號
89187324,睿澤廣告有限公司,24.1674383,120.6959697,台中市北屯區,三光里北屯路210號12樓之27
94009807,巨兆地產有限公司,24.1629608,120.6813771,台中市北區,進化北路321號
94035707,緒瀅地產有限公司,24.1682959,120.6376206,台中市西屯區,朝馬路30號1樓
93775470,承義地產有限公司,24.1840048,120.6860185,台中市北屯區,仁和里崇德十路1段526號1樓
94036500,稻禾不動產經紀有限公司,24.1893086,120.679918,台中市北屯區,仁和里崇德十路2段132號1樓
93775540,大恆不動產有限公司,24.1847219,120.686406,台中市北屯區,仁和里崇德路3段146號1樓
25182724,致業廣告行銷有限公司,24.1531589,120.6544771,台中市西區,公平里精誠路132巷10弄3號2樓
94258360,品億地產有限公司,24.1504275,120.637676,台中市南屯區,三和里河南路4段411號
94242683,豐穗不動產經紀有限公司,24.1893315,120.679893,台中市北屯區,仁和里崇德十路2段136號1樓
94163934,金業不動產經紀有限公司,24.174276,120.673084,台中市北屯區,文心路4段89號
83559190,鑫富旺不動產開發有限公司,24.1340381,120.6772041,台中市西區,民生里建國路31巷7號2樓
94258495,源源不動產經紀有限公司,24.1558626,120.6745779,台中市北區,中達里英才路190號1樓
94163998,威睿地產開發有限公司,24.2382154,120.7263579,台中市豐原區,豐田里豐原大道三段229號1樓
94249996,勝利房屋有限公司,24.1941232,120.6871967,台中市北屯區,仁美里崇德路3段670號10樓之2
94258559,錚呈蒔有限公司,24.1323614,120.7073463,台中市太平區,環中東路4段81號1樓
94133186,萬代福不動產仲介有限公司,24.1029658,120.6917766,台中市大里區,中新里現岱路158巷9號
94260871,玖月廣告事業有限公司,24.1083663,120.6551611,台中市南區,樹義里福義路40號1樓
94132932,均富地產有限公司,24.1805023,120.6631114,台中市西屯區,順平路218號1樓
92603491,寶鉞有限公司,24.1529421,120.6663287,台中市西區,民龍里臺灣大道2段285號4樓之2
94134220,霸契房屋有限公司,24.1765717,120.6810538,台中市北屯區,大連路1段56之3號2樓
94183729,有喜不動產仲介經紀有限公司,24.2487246,120.730239,台中市豐原區,豐東路77號1樓
94267662,富昇不動產有限公司,24.1635905,120.6336899,台中市西屯區,龍門路39號1樓
94220870,雅豐永旺地產有限公司,24.2593189,120.72062,台中市豐原區,大湳里圓環北路1段251號
94220745,富麗有限公司,24.1852067,120.6949438,台中市北屯區,松強里興安路2段505號1樓
94221857,瀠彩不動產有限公司,24.166623,120.6373503,台中市西屯區,潮洋里朝富路42號
94221266,萬倫不動產經紀有限公司,24.1474538,120.5501141,台中市大肚區,仁德路66東一巷8弄18號1樓
94453096,安家地產不動產經紀行,24.1852807,120.6640258,台中市北屯區,新平里中清路2段711號1樓
90803579,顏如玉土地開發有限公司,24.310232,120.7181029,台中市后里區,成功路267號
83462506,浩寶開發有限公司,24.1342291,120.6702824,台中市西區,三民里公館路114號1樓
94201775,信實重慶有限公司,24.1636191,120.6547877,台中市西屯區,重慶路64號1樓
94203513,品富地產有限公司,24.1416638,120.6531254,台中市南屯區,大同里東興路2段208號1樓
94228394,誠家地產有限公司,24.1414463,120.7037653,台中市東區,十甲里東英八街36號1樓
94201769,億萊廣告有限公司,24.1685489,120.6704117,台中市北區,長青里武昌路140之1號1樓
94202367,富盈地產有限公司,24.1697107,120.6464807,台中市西屯區,青海路2段210號1樓
94203210,承旺不動產經紀有限公司,24.251693,120.706617,台中市豐原區,建成路91號1樓
94202964,沖鋒行銷廣告有限公司,24.1649035,120.6415386,台中市西屯區,市政北七路186號11樓之2
94468773,海線幸福不動產,24.2110661,120.5804956,台中市沙鹿區,北勢東路200號1樓
94206595,高銘整合行銷有限公司,24.1071324,120.6378581,台中市烏日區,興祥街69巷16號1樓
54893506,大埕投資有限公司,24.1332782,120.6408559,台中市南屯區,文心南三路801號1樓
94207258,春暉不動產有限公司,24.1506292,120.649594,台中市南屯區,惠中里文心路1段378號7樓之10
94207948,得勝房產有限公司,24.1720159,120.6849211,台中市北屯區,文心路4段532號
94208778,鴻瀚地產有限公司,24.1501111,120.6470674,台中市南屯區,惠中里文心路一段412號
93540740,謙仁不動產有限公司,24.1327961,120.6442533,台中市南屯區,向心南路766號
93513687,菁輝地產經紀有限公司,24.170022,120.657497,台中市西屯區,何仁里文心路3段282、282-1號
94471968,元旺不動產,24.2202158,120.5693163,台中市沙鹿區,鎮南路2段123號1樓
93486099,信富地產有限公司,24.267313,120.5362386,台中市清水區,大勇路140號、142號
94473207,信誠不動產經紀商行,24.2671521,120.5366193,台中市清水區,?榔里大勇路112號1樓
93544210,譯嘉廣告有限公司,24.1475885,120.6574297,台中市西區,忠明南路237號12樓之2
93544773,群樂不動產經紀有限公司,24.1344811,120.6455513,台中市南屯區,向心里永春東路477號
83418452,時代精銳國際管理顧問有限公司,24.1623669,120.6356911,台中市西屯區,朝富路213號17樓之11
93498829,大地不動產經紀有限公司,24.1595884,120.6559936,台中市西屯區,何厝里漢口路1段97號1樓
93531067,麻吉地產企業有限公司,24.1844487,120.6790601,台中市北屯區,山西路2段668號
94478701,臻好不動產仲介企業社,24.2989814,120.6929436,台中市后里區,三重路275號1樓
93727415,雅豐土地開發有限公司,24.2503967,120.680403,台中市神岡區,社口里文昌街369號2樓
94480093,冠瑋工程行,24.2510747,120.7087993,台中市豐原區,社皮里圓環西路27號2樓
93727549,百埕地產開發有限公司,24.151394,120.6532419,台中市西區,東興路3段170號1樓
90119628,?全投資有限公司,24.2200191,120.6501695,台中市大雅區,二和里學府路133號1樓
93588271,瀧瀷廣告股份有限公司,24.1624413,120.6693939,台中市北區,忠明路424號20樓之1
83623003,華緯物流股份有限公司,24.1091922,120.593127,台中市烏日區,榮泉里榮泉路39巷28之1號
93587863,秉鈞科技有限公司,24.1583313,120.7142275,台中市太平區,立智街106號9樓之2
93587879,金承不動產有限公司,24.1554077,120.6550524,台中市西區,忠誠里大隆路22號1樓
93726909,海昌廣告有限公司,24.1489796,120.7179904,台中市太平區,新城里中山路3段152號3樓
94119760,麒麟不動產有限公司,24.1537481,120.7182078,台中市太平區,新城里樹孝路269號2樓
93730452,禾金苑股份有限公司,24.1330968,120.6893649,台中市東區,振興里大智路108之3號
90614182,家和管理顧問有限公司,24.1600275,120.690747,台中市北區,梅亭街19號1樓
93729315,吉澄房屋有限公司,24.1545757,120.6681689,台中市北區,英才路386之5號1樓
93730690,鴻觀不動產開發有限公司,24.1888167,120.6743307,台中市北屯區,仁和里松竹路3段533號2樓
93657831,九回房地有限公司,24.2577472,120.5617965,台中市梧棲區,民族路821巷39號
93657918,富利土地開發股份有限公司,24.2213109,120.6512714,台中市大雅區,二和里雅潭路4段713號
93562602,凱悅地產開發股份有限公司,24.25277,120.5569769,台中市沙鹿區,鹿寮里中華路2段428號1樓
93661271,宇威開發有限公司,24.1630675,120.6658879,台中市北區,明德里忠明路213號
93661103,太紳地產有限公司,24.1816276,120.6826402,台中市北屯區,松竹里松竹路3段111號
93576654,信溱不動產開發有限公司,24.2366587,120.5676407,台中市沙鹿區,中山路139之3號1樓
93587809,居益有限公司,24.1471154,120.6526375,台中市西區,公正里向上路一段484號
93568388,宸展地產有限公司,24.1854087,120.6907911,台中市北屯區,松強里山西路3段338號1樓
93563068,橡樹地產有限公司,24.1650653,120.6974169,台中市北屯區,太原路3段375號
93607636,育宥不動產有限公司,24.1849475,120.6203974,台中市西屯區,福雅里福雅路128巷40號1樓
93568015,衍尊不動產經紀有限公司,24.1648956,120.65277,台中市西屯區,何安里四川東街31號1樓
82795219,為業顧問有限公司,24.1573171,120.6832556,台中市北區,?前路19號3樓之2
93562547,?鼎地產開發有限公司,24.1825441,120.6822429,台中市北屯區,梅川東路5段290號
93562841,廣大地產有限公司,24.211533,120.557878,台中市沙鹿區,向上路7段2號
90129885,龍騰地產股份有限公司,24.1725129,120.6753439,台中市北區,賴興里文昌一街29之1號1樓
93577513,鼎益不動產有限公司,24.1721091,120.6616915,台中市西屯區,文心路3段215號
54131275,鼎鋒廣告開發股份有限公司,24.1686091,120.6844888,台中市北區,賴旺里青島路1段26之6號1樓
96762907,大樹行銷廣告股份有限公司,24.1458952,120.6378719,台中市南屯區,三厝里黎明東街150號3樓
93578013,三贏土地開發有限公司,24.0961129,120.686785,台中市大里區,中興路1段143之6號
93597481,聯鋐開發有限公司,24.1529188,120.7180104,台中市太平區,樹孝路208號1樓
93706538,一棨租賃住宅服務有限公司,24.1566538,120.647358,台中市西屯區,何成里大容西街51號2樓之2
28715914,天威公寓大廈管理維護股份有限公司,24.1427615,120.6686933,台中市西區,五權路2之3號6樓
50827499,聚叡物業管理顧問有限公司,24.1716196,120.6643374,台中市西屯區,何源里成都路285號2樓
93597573,廣利地產有限公司,24.206294,120.5645507,台中市沙鹿區,三鹿里向上路7段126號1樓
93580670,邑商不動產經紀有限公司,24.2489088,120.5642901,台中市沙鹿區,鹿寮里中山路537號1樓
95494783,廣寯地產經紀有限公司,24.1066049,120.6894641,台中市大里區,中興路2段177號1樓
96844915,晨耀不動產有限公司,24.1879218,120.6617248,台中市北屯區,中平路980號1樓
97563342,齊勝不動產有限公司,24.1759072,120.7049398,台中市北屯區,舊社里南興二路277號
93707494,成兆不動產有限公司,24.244675,120.7079387,台中市豐原區,西勢路155號1樓
95492103,睦誠不動產經紀有限公司,24.2080331,120.5684633,台中市沙鹿區,屏西路122號1樓
83014894,川筑開發有限公司,24.1613862,120.6457138,台中市西屯區,府會園道179號3樓
96793090,愛家不動產有限公司,24.1625508,120.6347979,台中市西屯區,朝富路272號
96794703,馥勵不動產經紀有限公司,24.2621016,120.5325479,台中市梧棲區,四維中路338號
94532114,宇立管理顧問企業社,24.1259946,120.6696112,台中市南區,福興里五權南路167號地下1樓之6
83536649,大順興顧問事業有限公司,24.1572016,120.6510469,台中市南屯區,大業里大墩路924之2號
97552598,業華不動產股份有限公司,24.2090959,120.7050843,台中市潭子區,潭陽里中山路2段225號、227號
93562271,冠合開發有限公司,24.1634242,120.6375545,台中市西屯區,潮洋里市政北二路236號20樓之2
53376954,興華城不動產投資顧問有限公司,24.0596477,120.6953347,台中市霧峰區,本堂里林森路450號1樓
96684810,三圓地產有限公司,24.1317672,120.651099,台中市南屯區,文心南五路1段402號1樓
97545176,造夢家地產有限公司,24.1818785,120.6766578,台中市北屯區,仁和里山西路2段503、505號
96753941,茗強不動產經紀有限公司,24.1461754,120.6710886,台中市西區,民權路252巷3號2樓
83681072,良達開發有限公司,24.1425108,120.6494118,台中市南屯區,同心里大墩六街195號5樓之4
96814623,三迎廣告事業有限公司,24.1529421,120.6663287,台中市西區,臺灣大道2段285號4樓之2
96813504,富旺達不動產有限公司,24.132552,120.6501432,台中市南屯區,大墩南路356號
98647539,京河廣告有限公司,24.175233,120.661607,台中市西屯區,大河里皇城街61號
95449795,大富佳地產開發有限公司,24.1655091,120.6968125,台中市北屯區,三光里太原路3段345巷16號4樓之2
96773828,鴻雁地產有限公司,24.1729149,120.7049471,台中市北屯區,南興一路26號1樓
96841895,文心大墩不動產有限公司,24.1594386,120.652513,台中市西屯區,大墩路1012號1樓
98645413,義岩不動產有限公司,24.2404506,120.7239231,台中市豐原區,南陽里永康路263號地下1樓
93683303,宇禾不動產有限公司,24.1873012,120.663217,台中市北屯區,中清路2段868號
96781427,品家地產有限公司,24.1868306,120.7048039,台中市北屯區,舊社里南興路808號
83002124,鼎宇廣告有限公司,24.1453395,120.6262336,台中市南屯區,龍富路四段222號6樓之1
96849334,佳禾地產有限公司,24.1209579,120.652344,台中市南區,建國南路1段130號1樓和2樓
95494860,鋐澄不動產代銷經紀有限公司,24.1757244,120.6400322,台中市西屯區,西安里逢甲路218號13樓之5
96827296,?雋不動產有限公司,24.2320625,120.5613685,台中市沙鹿區,光華路115號1樓
95441772,承昌不動產仲介經紀有限公司,24.1583771,120.6641617,台中市西區,忠明里美村路1段76號1樓
96834992,宇睿開發有限公司,24.1642907,120.6345213,台中市西屯區,潮洋里黎明路2段900號1樓
95426651,禾碩不動產有限公司,24.1358672,120.6624101,台中市西區,吉龍里美村路1段804號1樓
96001421,富米地產股份有限公司,24.1956033,120.6866964,台中市北屯區,崇德路3段720號1樓
95481197,新承家行銷有限公司,24.3461867,120.6278051,台中市大甲區,中山路一段856號
95431514,啟富不動產有限公司,24.2680801,120.5370591,台中市清水區,八德東路245號
95479636,呈恩地產開發有限公司,24.1430604,120.6631289,台中市西區,公?里南屯路1段29號1樓
96762110,晁立不動產股份有限公司,24.1611226,120.693311,台中市北區,錦祥里育強街131號1樓
94036261,利河伯地產有限公司,24.1359112,120.6531731,台中市南屯區,大興里東興路2段2號1樓
95490415,麗陞廣告有限公司,24.1475885,120.6574297,台中市西區,忠明南路237號12樓之2
97501873,旺三代地產有限公司,24.1598942,120.6380135,台中市西屯區,惠來里市政路500號22樓之5
96832299,兆浤國際有限公司,24.1876575,120.7213454,台中市北屯區,環中東路2段399號1樓
80059750,富登地產經紀行,24.1741937,120.6711016,台中市北屯區,水湳里中清路2段13號1樓
80059359,築禧企業社,24.1886581,120.6914199,台中市北屯區,松強一街39號
95482695,真達資產管理有限公司,24.1122113,120.6581012,台中市南區,樹義里文心南路837號1樓
54594556,彬彬洋行有限公司,24.1598942,120.6380135,台中市西屯區,惠來里市政路500號22樓之5
54508031,惠順廣告事業有限公司,24.1581132,120.6613549,台中市西區,華美西街1段142號4樓之2
95442097,滿慶國際開發地產有限公司,24.1739451,120.6553791,台中市西屯區,大河里2鄰甘肅路2段121巷81號1樓
95426174,正直不動產有限公司,24.1430604,120.6631289,台中市西區,向上路1段275號
95461930,率曲不動產經紀有限公司,24.1932328,120.6593307,台中市西屯區,港尾里經貿七路6號1樓
95497487,富盛不動產開發有限公司,24.1209939,120.6539088,台中市南區,德富路39號
96833277,聿毅不動產經紀有限公司,24.124821,120.6725083,台中市南區,永和街176之1號2樓
96815849,富禾廣告有限公司,24.1649035,120.6415386,台中市西屯區,市政北七路186號12樓之9
96830969,特意廣告事業有限公司,24.1796745,120.6619608,台中市北屯區,新平里信平路126號2樓之1
95449991,正豐不動產有限公司,24.1514024,120.7169248,台中市太平區,樹孝路76號1樓
96844886,兆捷不動產有限公司,24.129998,120.7061197,台中市東區,振興路465號2樓
96685677,宏全盛不動產股份有限公司,24.1852362,120.6404402,台中市西屯區,漢翔路258號
80076940,信翔不動產經紀商行,24.2672146,120.5365236,台中市清水區,?榔里大勇路116號1樓
96788511,亞亨廣告有限公司,24.1668198,120.6956578,台中市北屯區,三光里北屯路200之1號2樓
97539081,群登不動產經紀有限公司,24.2651994,120.5314128,台中市梧棲區,頂寮里大勇南路7號
234968,昇昌不動產仲介有限公司,24.1766606,120.7134703,台中市北屯區,松竹五路1段125號
96761203,惠新廣告實業有限公司,24.1581132,120.6613549,台中市西區,華美西街1段142號4樓之2
95476390,信實黎明邸家有限公司,24.1484463,120.6359002,台中市南屯區,黎明路2段276號1樓
95466007,豐盛不動產租賃有限公司,24.2155454,120.5809583,台中市沙鹿區,臺灣大道6段962號1樓
96842629,昱嘉不動產有限公司,24.1857207,120.6142117,台中市西屯區,福林路65號
97580519,沐玥廣告有限公司,24.1716354,120.652856,台中市西屯區,大河一巷1之6號
223097,兆越地產有限公司,24.1917373,120.663853,台中市北屯區,庄美街106號1樓
93614524,磐豐資產管理有限公司,24.1597551,120.7320676,台中市北屯區,環太東路551號1樓
95433695,日鑫地產經紀有限公司,24.1697582,120.6820397,台中市北屯區,天津路3段91號1樓
96792780,勤鎰不動產仲介有限公司,24.2505154,120.711727,台中市豐原區,中正路455號1樓
164983,榆樹地產有限公司,24.1853263,120.6906958,台中市北屯區,山西路三段336號
173408,相信地產有限公司,24.1722312,120.6606759,台中市西屯區,河南路2段1號2樓
113177,興澤地產有限公司,24.1590221,120.709287,台中市太平區,新興里新興路125號1樓及127號1樓
77881,惠順不動產經紀有限公司,24.245968,120.536776,台中市梧棲區,大庄里文昌路588號1樓
221204,禧樂邸不動產經紀有限公司,24.1318143,120.6461021,台中市南屯區,文心南路221號之1
248490,得業地產股份有限公司,24.1306688,120.629678,台中市南屯區,龍富路3段163號
207414,大鑄廣告股份有限公司,24.1562874,120.6601118,台中市西區,臺灣大道2段489號31樓
94951,壯壯不動產有限公司,24.1336694,120.657468,台中市西區,大忠里南屯路1段200號1樓
235381,瑒洋不動產經紀有限公司,24.185151,120.67727,台中市北屯區,松竹路3段375號
244311,圓夢家八期不動產開發有限公司,24.1318143,120.6461021,台中市南屯區,文心南路221號
192165,長邑不動產有限公司,24.1816581,120.6823869,台中市北屯區,松竹里松竹路3段123號2樓
137451,睿瑪廣告事業有限公司,24.1738135,120.725209,台中市北屯區,軍福十五路291號
146331,君品不動產開發有限公司,24.1469457,120.6382002,台中市南屯區,三厝里河南路4段508號1樓
108553,品邑地產事業有限公司,24.1826569,120.6780654,台中市北屯區,榮德路263號1樓
75933,嘉星不動產經紀有限公司,24.1667252,120.6746323,台中市北區,漢口路4段42號
80082062,起家企業社,24.1448591,120.6253203,台中市南屯區,向上路3段499號5樓
53446,清玉廣告企劃有限公司,24.231774,120.5505578,台中市沙鹿區,興安里興益路61巷8號1樓之5
174602,鉅富誠地產開發有限公司,24.1510923,120.6480191,台中市南屯區,公益路2段154號2樓
68932,兆冠不動產經紀業有限公司,24.2034933,120.7040089,台中市潭子區,福仁里中山路2段51號1樓
95242289,鈞誠不動產企業社,24.0961129,120.686785,台中市大里區,東湖里中興路1段3之2號1樓
205773,川鼎廣告事業有限公司,24.2223949,120.6456959,台中市大雅區,文雅里永和路145號3樓之1
193805,信實仁平有限公司,24.1816085,120.6830073,台中市北屯區,松竹路3段93號1樓
56078,城嶼不動產股份有限公司,24.1576888,120.6709239,台中市北區,淡溝里育德路188號3樓
95242817,寶兆財企業社,24.1450048,120.6747161,台中市北區,中山路377號
103353,潤元地產開發有限公司,24.2433767,120.7238962,台中市豐原區,南陽里安康路20巷27號1樓
203727,品豐地產有限公司,24.13559,120.6440897,台中市南屯區,向上南路1段265號1樓
159551,滿銓錡圓滿實業有限公司,24.2476342,120.7263965,台中市豐原區,圓環東路465號1樓
95244104,特斯拉地產廣告企業社,24.1589787,120.652405,台中市西屯區,大安西街60巷1號1樓
31788,全林開發有限公司,24.147641,120.7081468,台中市東區,東英里三賢街296號1樓
198386,台中站前不動產有限公司,24.1429342,120.6867558,台中市東區,自由路3段20號1樓
95245933,?椐不動產經紀商行,24.2664729,120.5773379,台中市清水區,鰲峰里大街路62號1樓
95246031,新盈地產經紀行,24.1657421,120.6807398,台中市北屯區,綏遠路2段61號1樓
189393,懋葉不動產解決方案有限公司,24.1360183,120.6607597,台中市西區,五權五街95巷8號
228543,建凱地產有限公司,24.1743765,120.6364772,台中市西屯區,上安北街25號7樓之1
171886,明福不動產仲介經紀有限公司,24.2061624,120.7025745,台中市潭子區,僑興路87號1樓、89號1樓
97042,巨鼎廣告有限公司,24.1340565,120.6753171,台中市西區,民生里自由路1段101號8樓之2
191068,德邑廣告行銷有限公司,24.1669273,120.6961611,台中市北屯區,九龍街95號6樓
180055,寓安不動產經紀有限公司,24.2134655,120.687767,台中市潭子區,崇德路4段300號
38678,亞伯拉罕房地產有限公司,24.2127821,120.5634279,台中市沙鹿區,三鹿里保成五街130巷13號1樓
202591,馥群地產股份有限公司,24.1598942,120.6380135,台中市西屯區,市政路500號17樓之8
196660,木可不動產經紀業有限公司,24.1681316,120.7008088,台中市北屯區,三和里東光路848號1樓
228240,濼熙不動產有限公司,24.243517,120.565273,台中市沙鹿區,鹿寮里光大路131號2樓
190504,信實文心有限公司,24.1707324,120.6590102,台中市西屯區,文心路3段308號1樓
83432118,徑和顧問有限公司,24.1962358,120.7075233,台中市北屯區,舊社里敦富路838號1樓
170514,精澄廣告有限公司,24.2153923,120.6444595,台中市大雅區,中和五路62號1樓
74625,巨冠不動產經紀業有限公司,24.1466166,120.653587,台中市西區,公正里向上路1段436號1樓
67238,世紀地產有限公司,24.1747462,120.6990493,台中市北屯區,北屯路322號
45886068,怡興公寓大廈管理維護股份有限公司,24.1707859,120.6945886,台中市北屯區,平昌里文心路4段936號地下一樓
159172,君昱不動產股份有限公司,24.1779562,120.682955,台中市北屯區,崇德二路二段276-1號
33723,永邑地產開發有限公司,24.1680798,120.6608352,台中市西屯區,寧夏路198號
69101,璽神不動產有限公司,24.1680798,120.6608352,台中市西屯區,寧夏路198號
246417,中鼎不動產開發有限公司,24.1652934,120.6774163,台中市北區,太原路1段478之2號
82786719,居次元租賃住宅服務有限公司,24.1529662,120.6664843,台中市西區,民龍里臺灣大道2段285號27樓
7984,研品不動產租賃股份有限公司,24.1652868,120.6617334,台中市西屯區,何德里漢口路2段151號15樓之1
145635,木林森地產股份有限公司,24.1343875,120.689298,台中市梧棲區,大智路1段1088號1樓
157575,永信地產顧問有限公司,24.1515506,120.6526467,台中市南屯區,大業里大墩十四街101巷31號1樓
83026370,汯緯房屋管理顧問有限公司,24.1139627,120.6579762,台中市南區,工學里大慶街1段130巷15號5樓之1
207250,聯恒不動產經紀有限公司,24.1652082,120.6868493,台中市北區,崇德里崇德路1段492號
96769021,允升不動產經紀業有限公司,24.1466166,120.653587,台中市西區,公正里向上路1段436號2樓
83000717,沃盛資本股份有限公司,24.14002,120.6473995,台中市南屯區,文心路1段324號14樓之1
96791240,品邑國際投資有限公司,24.1772172,120.5782982,台中市龍井區,南寮里向上路6段162號1樓
151381,上雲開發有限公司,24.1518709,120.676797,台中市北區,賴明里中清路1段622號
95490891,京禾不動產有限公司,24.1641702,120.6548711,台中市西屯區,重慶路99號5樓之3
109835,築家不動產有限公司,24.1621062,120.6636822,台中市北區,明德里忠明路159之1號
227571,陞霖建設股份有限公司,24.1845404,120.6582884,台中市北屯區,敦化路2段239號1樓
68383,鼎岩不動產有限公司,24.2399545,120.7262466,台中市豐原區,永康路211巷66號
95268148,翌呈不動產經紀商行,24.3509268,120.6192044,台中市大甲區,平安里忠孝街142號1樓
96790376,綠豐永續資產有限公司,24.1634242,120.6375545,台中市西屯區,市政北二路236號27樓之1
95494989,彙和地產管理顧問有限公司,24.1322411,120.654345,台中市南屯區,精誠南路145號1樓
57484,合瀛地產有限公司,24.1497016,120.6440468,台中市南屯區,惠中里惠文路606號1樓
135600,簡創企業有限公司,24.1293487,120.6503346,台中市南屯區,豐樂里文心南七路99號1樓
95466766,德芬廣告有限公司,24.1240719,120.7170701,台中市太平區,太和路1段43號1樓
97571912,澤仁不動產有限公司,24.132821,120.644363,台中市南屯區,向心南路762號
94183919,阿長停車場有限公司,24.2225023,120.6545022,台中市大雅區,三和里仁和路189之1號
96783190,品富廣告開發股份有限公司,24.1736769,120.6685984,台中市北屯區,文心路3段447號10樓之3
95456367,台中房屋有限公司,24.1694775,120.6836032,台中市北屯區,平德里天津路3段152號2樓之1
60678070,竑橋有限公司,24.1308372,120.6845246,台中市南區,城隍里台中路168號4樓
60709427,創富不動產經紀有限公司,24.1935782,120.6595697,台中市西屯區,中清路2段1260號
90128725,陞聯開發有限公司,24.164916,120.6608543,台中市西屯區,何德里漢口路2段109號1樓
60754999,創易房屋仲介有限公司,24.1923324,120.6599488,台中市北屯區,新平里中清路2段1179號2樓
93647010,瑄鴻廣告有限公司,24.1559489,120.6549239,台中市西區,大隆路20號6樓之9
60750826,高美房地產經紀開發股份有限公司,24.2808669,120.5550606,台中市清水區,公正路205之2號1樓
60742973,享和廣告有限公司,24.2208566,120.6736184,台中市大雅區,雅潭路3段412巷167號
60678450,悅盟不動產經紀股份有限公司,24.1645344,120.7143703,台中市北屯區,太原路3段927號
60679296,寬鑫國際置業有限公司,24.1562874,120.6601118,台中市西區,臺灣大道2段489號31樓
49719,宇穗股份有限公司,24.1500359,120.6488411,台中市南屯區,惠中里大墩十二街266號2樓
60722553,日譽實業股份有限公司,24.2481638,120.7178392,台中市豐原區,中興路31-10號2樓
54595915,鉅詠開發實業有限公司,24.1444247,120.6430634,台中市南屯區,惠文路361號22樓之2
60750305,丞祥廣告有限公司,24.1514133,120.6699674,台中市西區,臺灣大道2段186號14樓之1
91094202,洋蔥地產開發股份有限公司,24.1515335,120.6769369,台中市北區,中清路1段371號1樓
60721597,百?房屋租賃有限公司,24.142392,120.6460078,台中市南屯區,向心路107之1號1樓
53625378,實現建築有限公司,24.1633121,120.6521329,台中市西屯區,四川路36號1樓
60722456,泰達管理顧問股份有限公司,24.1402601,120.6818181,台中市中區,臺灣大道1段199巷22號1樓
60797532,永旭不動產有限公司,24.190565,120.678036,台中市北屯區,崇德十路2段209號
60723130,言升不動產有限公司,24.2036016,120.5718429,台中市沙鹿區,埔子里17鄰正德路149巷10號4樓
95339489,五福森地產商行,24.2462769,120.6821274,台中市神岡區,社南里7鄰民生路14號2樓
60694965,太豐地產有限公司,24.1083663,120.6551611,台中市南區,樹義里福義路40號1樓
60765882,兆鋐國際房地產有限公司,24.1892039,120.669617,台中市北屯區,敦化路1段89號1樓
54742563,渼豐行銷有限公司,24.1671832,120.67556,台中市北區,賴明里漢口路4段35號4樓之1
90093330,小花租賃資產管理有限公司,24.3087775,120.7227516,台中市后里區,甲后路1段48號
164365,采昕地產有限公司,24.1722611,120.6791814,台中市北區,賴興里梅川西路4段228號
60769037,新欣築業有限公司,24.1637437,120.6373487,台中市西屯區,市政北二路238號27樓之1
60769557,森川地產有限公司,24.1853135,120.6872748,台中市北屯區,山西路3段198號1樓
17776809,大振企業社,24.1061642,120.6896703,台中市大里區,內新里益民路1段203號1樓
17800414,聯豐房屋仲介社,24.2389524,120.716537,台中市豐原區,豐田里豐南街172號
17802736,高林不動產顧問仲介社,24.2358885,120.6695694,台中市大雅區,上楓里民權街140號2樓
12760791,隆桂實業有限公司,24.1179869,120.689327,台中市大里區,中興路2段713號
97493753,千泓房屋仲介有限公司,24.236564,120.563016,台中市沙鹿區,日新街61巷6號1樓
13435128,芳鄰不動產企業社,24.0858986,120.7112672,台中市大里區,塗城里塗城路309號1樓
16357981,俊美房屋仲介開發有限公司,24.3458061,120.6232971,台中市大甲區,順天里順天路197號1樓
13002656,巨得不動產經紀有限公司,24.2287646,120.6547575,台中市大雅區,上雅村民生路1段69號
13023224,宏洲不動產仲介經紀有限公司,24.0961129,120.686785,台中市大里區,東湖里中興路1段173之39號3樓
13032856,冠軍不動產仲介經紀有限公司,24.3491305,120.6179966,台中市大甲區,平安里文武路252號1樓
16911383,惠仲地產有限公司,24.2117476,120.5713221,台中市沙鹿區,正英路11-14號1樓
14416232,原良不動產仲介經紀社,24.3480551,120.6202929,台中市大甲區,順天里文武路175號1樓
14416319,廣福仲介社,24.2268911,120.6526568,台中市大雅區,上雅里雅環路2段118之1號2樓
18327767,杏心房屋仲介社,24.1810285,120.5833127,台中市龍井區,新庄里遊園南路256巷7號1樓
84020867,阿原開發房屋仲介社,24.2410732,120.7126972,台中市豐原區,田心里中山路220之23號
13043066,穩茂不動產仲介有限公司,24.1101349,120.6869633,台中市大里區,東榮路117號1樓
97007351,汗巢房屋仲介有限公司,24.245671,120.726056,台中市豐原區,南陽里南陽路313號1樓
84023695,天秤座不動產仲介社,24.142014,120.725032,台中市太平區,豐年里大源十九街1號1樓
